generated,log_probs,linear_probs,correct_answer
B,-0.003988762,99.60191825446701,D
B,-2.4444244,8.67760688345878,B
A,-0.6588337,51.74544898648023,B
C,-0.10758946,89.79961841186913,A
C,-1.7833635,16.80718857044922,D
C,-0.018733576,98.1440806799218,D
D,-0.004720257,99.52908659052007,A
B,-0.008689626,99.13480196788046,A
C,-0.31221074,73.1827286694055,C
D,-0.092849016,91.1331086321972,B
C,-0.96891576,37.949427799771655,A
C,-0.005705743,99.43105038368125,D
C,-2.7513,6.384480898278092,B
C,-0.00048286578,99.9517250780919,D
C,-0.021185065,97.90377621794089,D
B,-0.0016241183,99.83771998664103,C
D,-0.00025025356,99.97497777508102,D
D,-0.0007822302,99.92180756622861,D
C,-1.4099603,24.41529758341767,B
B,-0.01073746,98.9319980750545,D
D,-0.069983006,93.24096651411602,A
C,-0.00047833603,99.952177835444,C
C,-0.00025942858,99.97406050686843,C
D,-0.0763552,92.64870599027192,D
D,-0.29833025,74.2056235205438,B
B,-0.013789461,98.63051781104778,C
D,-0.0011303326,99.88703059852661,D
C,-0.4645659,62.84078378311406,B
D,-0.6743916,50.94662856252271,C
C,-1.2677996,28.145024403754874,C
C,-0.107024394,89.8503754622378,B
D,-0.3810862,68.31190022238977,A
D,-1.2451088,28.790958186414546,C
C,-0.114790976,89.15524802974058,A
B,-1.7132819,18.027318214839127,C
C,-0.009995831,99.00539612755288,B
D,-0.47530726,62.169400541524645,D
C,-0.39334533,67.47956801536337,D
C,-0.00068622536,99.93140100387737,A
C,-0.6973701,49.789299227311446,B
D,-0.19298391,82.44952401607969,D
D,-0.2723315,76.16017482586005,A
A,-0.27977037,75.59573120040157,D
C,-0.008598385,99.143847539004,A
D,-0.025905317,97.44273469455706,B
A,-0.87028486,41.883222370566415,C
B,-0.0504424,95.08086936758355,C
C,-0.9867892,37.27716668491649,B
C,-0.14598972,86.4166586771493,D
B,-0.00047106826,99.95290426752328,A
B,-0.0048817233,99.51301729452572,D
C,-0.00069897284,99.93012713846102,A
D,-1.2243128,29.395963999371872,D
A,-0.17938083,83.5787545810514,B
D,-0.96504366,38.09665663759456,A
B,-0.0040810094,99.5927306602454,A
D,-0.0014390426,99.8561992325309,D
C,-0.2205667,80.20641393993448,C
C,-0.10028333,90.45810867651916,B
C,-0.00027706707,99.9722971309536,D
A,-0.0052396837,99.47740194987156,B
C,-1.7534912,17.316832164762378,D
C,-0.010022973,99.0027089595589,C
C,-0.31812006,72.75154376675886,C
C,-0.010657025,98.93995599036283,C
A,-0.09869487,90.60191194646147,A
A,-0.66994303,51.17377306546306,D
D,-0.74322516,47.55776255274336,B
C,-0.012077029,98.79956056172307,A
B,-0.0023010855,99.7701559967701,B
D,-0.0019312551,99.80706085731947,C
B,-0.0031885246,99.68165533460767,B
D,-0.4031646,66.82021042048582,B
D,-0.77598035,46.02523513629406,C
C,-0.33530423,71.51204921475697,B
D,-0.015739651,98.43835699746919,C
D,-0.007507956,99.25201582973467,B
D,-0.3488873,70.54726325556054,A
C,-0.00026181265,99.9738221619941,B
C,-0.07551361,92.72671103427469,B
B,-0.0070697204,99.29552112853212,A
D,-0.029645767,97.07893582746306,D
C,-0.0003737119,99.96263579215942,C
C,-0.045556363,95.54657481383076,B
D,-0.7003692,49.64019983375187,A
D,-0.76527953,46.52038743587978,D
D,-0.014349066,98.5753391207036,C
C,-0.024003308,97.62824802101231,A
C,-0.0004926258,99.95074955201669,D
B,-0.026693745,97.36593839228297,D
C,-0.069278724,93.30665757829625,C
D,-0.002339493,99.76632414808999,A
D,-1.6777861,18.678704646455373,A
B,-0.0070048515,99.30196252868366,D
D,-0.031885456,96.86175250509397,A
B,-0.006730053,99.32925430873198,B
D,-0.1900366,82.69288677929339,A
C,-0.006876161,99.31474257020979,C
C,-0.0008444105,99.91559459142192,D
C,-0.051864672,94.94573463130205,D
D,-0.14771444,86.26774259378385,B
C,-0.23084377,79.38634816392481,A
D,-0.008683948,99.13536485688407,C
C,-0.6039078,54.66711749534176,D
D,-0.012640553,98.74390032257033,C
D,-0.2834538,75.31779181560891,A
D,-0.07908762,92.39589636138528,B
B,-0.16143468,85.09221118824453,C
D,-0.0023959863,99.76068817840876,D
B,-0.0020518855,99.7950218177971,B
C,-0.04240077,95.8485571325437,C
B,-0.5420982,58.15268118522201,A
D,-0.8131283,44.34685912148567,C
D,-0.41507128,66.02932133272755,C
D,-0.11615522,89.03370144599776,C
D,-1.7421412,17.514497840564953,D
C,-0.08126251,92.19516381507621,D
C,-0.0069268355,99.30970997280068,A
A,-0.53251654,58.712558397535176,C
D,-0.0030748025,99.69299198638551,B
D,-0.4917242,61.157101386039926,C
C,-0.028613195,97.17922858922603,A
D,-1.7941151,16.627452359148997,A
D,-0.005275142,99.4738747128453,C
C,-0.23043685,79.4186586301613,D
C,-0.0030004045,99.70040922151361,C
D,-0.019494813,98.06939820351582,D
D,-0.82272136,43.92347108147284,D
C,-0.0005930668,99.94071090293534,D
C,-0.020457445,97.97503888651998,A
C,-0.0003776456,99.9622425699124,A
C,-0.7679305,46.39722660436117,C
D,-0.8629863,42.19002783915849,B
D,-0.032911196,96.7624484698468,B
A,-4.824925,0.8027155884510679,A
D,-0.13486423,87.38345441505469,D
A,-4.257606,1.4156151703571576,C
D,-1.1788573,30.76300667088158,B
D,-0.06446631,93.75677003858046,A
D,-0.0014571396,99.85439215124481,C
D,-0.003777386,99.62297393479432,A
C,-0.73962444,47.729313407470094,C
D,-0.5519327,57.583581633686954,D
D,-0.05429769,94.71501074142506,B
B,-2.2968476,10.057539839307667,A
C,-0.028098933,97.22921702615388,D
D,-0.28614965,75.11501979082992,A
C,-0.022587081,97.76660973449357,A
D,-0.3833917,68.15458854714097,A
D,-0.11384261,89.23983994139985,B
D,-0.002251957,99.77505767528405,D
C,-0.015371217,98.47463171710088,C
B,-0.0029178036,99.70864490517843,B
C,-0.004639334,99.53714110868773,D
B,-0.046978362,95.41080423568351,C
C,-0.09883419,90.58929016734263,C
D,-0.005978093,99.40397402439984,C
D,-0.0022240065,99.77784647700763,A
D,-0.028686052,97.17214866008304,C
B,-0.002166202,99.78361425223439,D
A,-0.079819605,92.32828869810358,B
A,-0.10997288,89.58584306477209,A
D,-0.0070821447,99.29428745885272,C
D,-0.0013571369,99.86437835938236,B
C,-0.5775416,56.12765140345396,B
C,-0.025794717,97.45351245701355,D
C,-0.006997747,99.30266802198253,D
D,-0.0054368773,99.4577875768404,B
B,-0.000602715,99.93974665962003,C
D,-0.017522868,98.26297646306827,B
B,-0.017518653,98.26339064238695,A
C,-0.0023039356,99.76987164225372,C
D,-0.1133046,89.28786478545148,D
A,-1.3848925,25.03507110466277,B
B,-0.5456245,57.94797851918373,A
C,-0.01556197,98.45584917714683,C
C,-0.068061,93.42034854264816,D
A,-0.23097834,79.3756658618272,B
D,-0.54787403,57.81776931273262,D
B,-0.0053931265,99.4621390298022,D
B,-0.014354827,98.57477122981074,D
C,-0.00031258242,99.96874664287948,A
C,-0.00030709905,99.96929481000866,B
B,-0.11638604,89.01315305861063,D
C,-2.5692382,7.659387241634606,D
D,-0.115784645,89.06670122397983,C
D,-0.15454045,85.68088335238149,C
C,-0.18604115,83.023942992645,C
D,-0.0052221366,99.47914750510598,B
D,-0.12086948,88.61496122926127,A
B,-0.3107874,73.28696673993952,B
D,-0.013359984,98.67288644747191,D
C,-0.021239927,97.89840516830462,D
D,-0.5413251,58.19765640597782,C
C,-0.25191712,77.73091587823949,B
D,-0.05657159,94.49988296072573,C
B,-0.00495907,99.50532058869219,D
D,-0.073832504,92.88272556629465,C
D,-0.004639334,99.53714110868773,D
D,-0.0012745195,99.8726292355033,C
C,-0.00017183588,99.98281788829392,C
B,-0.0025542616,99.7448997750492,A
C,-0.0004353182,99.95647765372202,A
C,-0.19520894,82.26627529421168,C
C,-1.8919144,15.078287362256502,C
B,-0.00718193,99.28437984291578,C
C,-0.15589727,85.56470864813517,D
D,-0.0043217605,99.56875648680705,D
D,-0.0014949804,99.85061365265344,D
D,-1.6659247,18.90157942412567,C
C,-0.9132279,40.12270108544301,A
B,-0.50350314,60.44096152243813,D
B,-0.0009785056,99.9021972980494,D
C,-0.18763699,82.89155572600336,D
D,-0.030791981,96.96772633922433,A
D,-0.20485741,81.47634852543226,D
B,-0.0074946973,99.2533317911609,D
B,-0.0022065204,99.77959121766322,A
D,-1.6842041,18.559208593046943,A
D,-1.5820773,20.554767023514543,A
D,-0.12227242,88.49072692257032,A
D,-0.21804345,80.40905031751635,A
D,-0.035325203,96.52914495336105,D
D,-0.864636,42.12048432896856,B
D,-0.0041428613,99.58657085112777,B
B,-0.004367102,99.56424199238253,B
C,-0.10417586,90.10668218755634,C
D,-0.4897918,61.27539562784384,D
D,-0.0017503882,99.82511428359926,D
A,-0.078371994,92.46204093167908,A
B,-0.0008482214,99.91521382380803,B
A,-0.4396588,64.42562038028147,A
C,-0.52949727,58.89009534484882,C
B,-0.012301015,98.7774333215396,A
D,-0.119309396,88.7533159068337,D
C,-0.28220394,75.41198736424948,A
B,-0.0021990251,99.78033909843606,B
C,-0.04939556,95.18045594138223,D
C,-0.0010619867,99.89385770083075,D
B,-0.0003959993,99.9604079097374,C
D,-0.0042105326,99.57983192643421,D
C,-0.0841619,91.92824122239993,D
D,-0.07404174,92.86329318937537,B
C,-0.24185783,78.5167796922867,D
C,-0.0075425,99.24858732731728,B
C,-0.024548892,97.57499813840687,D
B,-1.1318524,32.24354235018568,B
D,-0.0014282134,99.85728060113878,A
C,-0.09429386,91.00153058475475,B
C,-0.002799295,99.72046193729018,D
C,-0.00024763108,99.97523995780452,B
C,-2.0439186,12.952017739236583,C
C,-0.07331851,92.9304790013776,D
B,-0.0025303566,99.74728420537812,D
C,-0.37309712,68.85983529242836,C
C,-0.0020596192,99.79425003602125,C
D,-0.07122458,93.12527279037879,D
C,-0.0076653017,99.23640018038739,D
D,-2.1401935,11.763207901214342,D
C,-0.4161423,65.9586404660611,B
C,-0.12571746,88.1863973434691,A
D,-0.37490484,68.73546843506891,A
C,-0.3331044,71.66953672534613,C
C,-1.1750715,30.879689992033327,A
D,-0.000608556,99.93916291326461,D
B,-0.015336234,98.47807671540008,D
B,-0.0011430763,99.88575767628566,B
A,-0.00062260736,99.93775864197441,B
A,-6.980855e-05,99.99301938865601,A
A,-0.0060380544,99.39801380164522,B
A,-0.00017183588,99.98281788829392,A
C,-0.44066262,64.36098110255905,D
D,-0.005454313,99.45605347581122,B
D,-0.00013703208,99.98629773084666,D
B,-0.00022964232,99.97703840457794,B
C,-0.00943612,99.06082604774579,C
B,-0.00025585614,99.97441765883909,B
C,-0.00011927807,99.98807290433462,C
B,-2.3319124e-05,99.99766811478887,B
C,-0.2565045,77.37515126698311,C
A,-0.35096243,70.40102030220977,C
D,-0.007141809,99.2883633114293,D
A,-0.00012118533,99.98788220126454,A
C,-0.00035727277,99.96427910443163,C
C,-0.00025394888,99.97460833622874,C
D,-0.0014745104,99.8526576156348,A
B,-7.982166e-05,99.9920181525664,B
A,-6.17027e-05,99.99382992035724,A
D,-0.006391338,99.36290431566448,D
C,-0.00014561474,99.98543958613116,C
D,-0.016598234,98.35387576986588,D
C,-0.013021397,98.70630146070081,C
A,-0.00069766166,99.930258164931,A
A,-0.016245622,98.38856264185308,B
C,-0.023331545,97.69385309885249,D
D,-0.08685356,91.68113436564371,D
B,-0.4952225,60.94352928571018,A
A,-0.46080747,63.077410864723774,B
A,-0.00023536409,99.97646636059545,A
C,-7.851042e-05,99.99214926618623,C
A,-0.24169111,78.52987110106652,A
D,-0.029538482,97.08935149980601,A
A,-0.011148866,98.89130522866897,A
D,-0.0007286362,99.92716291908943,D
C,-0.0036345155,99.63720813569135,C
A,-0.0077704783,99.22596338208326,D
B,-0.00026073982,99.97392941696727,B
B,-0.000114748334,99.98852582493383,B
B,-7.0523776e-05,99.9929478710743,B
A,-3.261701e-05,99.99673835219289,A
B,-0.00085583574,99.91445303829525,A
A,-0.18397833,83.19538320708759,A
B,-6.50404e-05,99.9934961715081,B
A,-0.052923422,94.84526403077054,A
C,-0.00096112385,99.90393378815887,C
A,-0.004912093,99.50999515993529,A
A,-0.04350287,95.74298062634799,A
C,-0.0016363817,99.83649564425305,A
B,-0.00062915985,99.93710380295569,B
A,-4.8709502e-05,99.99512916842886,A
B,-0.0005390932,99.94610520846307,B
B,-5.0020742e-05,99.99499805090164,B
C,-0.00013870094,99.98613086785306,C
A,-0.033143483,96.73997442129479,C
A,-0.00010127832,99.9898726808476,A
C,-0.00052300806,99.94771286848749,C
C,-4.2630116e-05,99.99573707926504,C
A,-0.29676187,74.32209745017644,B
D,-0.00022094045,99.97790839555438,D
C,-0.0006092712,99.93909143680085,C
C,-0.0049211085,99.50909803161795,C
B,-0.00043412615,99.95659680691222,B
C,-0.0005355171,99.94646262636898,C
C,-9.293406e-05,99.9907070258236,C
B,-5.4099607,0.44718159502618854,A
C,-0.022609923,97.76437657509902,A
A,-6.229872e-05,99.9937703220525,A
C,-0.01957198,98.06183077424632,A
C,-0.05558843,94.59283715259156,D
C,-0.017614933,98.25393029856416,C
C,-0.0009736366,99.90268372303225,C
C,-0.0074280845,99.2599435537124,C
C,-0.003450507,99.65554391582256,C
B,-0.0077722515,99.225787434761,B
B,-0.0034110819,99.65947292305724,B
A,-0.980081,37.52806998835674,D
A,-0.008686667,99.13509530819347,C
B,-0.00017147827,99.98285364315582,B
B,-0.0002639583,99.97360765339272,B
B,-9.460292e-05,99.9905401554715,C
B,-2.5563195,7.758978477155702,D
B,-0.001527479,99.84736870022908,B
B,-0.012702942,98.73773998154385,D
B,-0.006394658,99.36257443136977,B
A,-0.00020425562,99.97957652387589,A
A,-0.00015335932,99.98466524389394,A
D,-0.00019364648,99.98063722682694,D
D,-9.1026806e-05,99.99089773368141,D
C,-6.384837e-05,99.99361536682639,C
B,-4.0246043e-05,99.99597547668611,B
A,-0.5410584,58.213179790892646,D
B,-0.010067822,98.99826888663193,B
A,-0.000106046464,99.98939591587275,A
C,-0.0001657565,99.98342572368496,C
A,-0.00084857905,99.9151780891382,A
D,-0.0026280964,99.73753540220014,D
C,-0.0007034953,99.92967520948015,C
C,-0.00018744789,99.98125696772581,C
C,-0.0050493334,99.49633930548443,C
C,-0.20186879,81.7202146001619,D
A,-0.0002636007,99.9736434039612,A
C,-0.00029470553,99.97053378914092,C
C,-0.0009343287,99.90661076491514,C
D,-0.0018693791,99.81323671008366,D
C,-9.9490266e-05,99.99005146829923,C
B,-0.025890097,97.44421778426539,B
A,-0.00029637438,99.9703669534548,A
C,-0.3984477,67.1361391874568,C
D,-0.0034661905,99.65398098035574,D
D,-0.24041939,78.62980263774203,C
A,-0.00028088156,99.97191578835323,A
C,-0.06771783,93.45241310514082,C
D,-0.0011390271,99.8861621345145,D
B,-0.0071371896,99.28882196515413,B
B,-4.990154e-05,99.9950099705061,B
A,-0.000111410634,99.98885955719342,A
D,-0.00014799883,99.98520121212866,D
D,-0.009338455,99.0705012957806,D
D,-0.00012178135,99.98782260650476,D
A,-0.8519243,42.659324823171914,C
C,-1.892174,15.074373546892476,C
A,-1.5873022,20.44765050153745,A
B,-0.37644395,68.62975835883122,D
A,-0.00017922651,99.98207895501115,A
B,-8.0656086e-05,99.99193471666146,B
B,-0.77885747,45.893005323512725,C
B,-0.27988362,75.58717046860372,C
A,-0.1729041,84.12182838099018,B
C,-1.7277699,17.76802131088029,D
A,-0.50945807,60.08210935764331,A
D,-0.081801005,92.14553054517081,A
D,-0.0008784698,99.91219159416323,A
A,-0.026773475,97.35817571547817,C
A,-0.0062551117,99.37644107848729,A
B,-0.11419245,89.2086257361019,B
D,-0.0015589048,99.84423096609294,B
A,-0.03621225,96.44355703078467,C
B,-0.000111410634,99.98885955719342,B
D,-0.0036764406,99.63303092334218,C
C,-3.6326332,2.644645383966727,D
A,-0.5373465,58.42966282608545,D
A,-4.1557283e-05,99.9958443580492,A
D,-0.099180885,90.55788875705856,B
A,-0.36722025,69.26570705229567,D
A,-0.07119338,93.12817834421625,D
B,-0.5149839,59.75102144552503,B
B,-0.09763973,90.69756010005513,B
B,-0.013511361,98.65795077242751,B
A,-0.4015955,66.9251403138757,A
B,-0.0008417881,99.91585661042073,B
B,-0.22892354,79.53893466496227,B
A,-0.07584681,92.69581964094999,A
D,-0.73400927,47.99807548243157,B
A,-0.27257615,76.14154451813422,C
C,-1.1230252,32.529422451334156,A
D,-0.21344301,80.77981952579277,C
D,-2.9662433,5.149640394814626,A
B,-0.12088554,88.6135380844118,A
A,-0.6931416,50.00027902877583,B
B,-0.0006426189,99.93575875353032,B
B,-0.068254314,93.40229082685086,A
A,-0.03248766,96.80343953020405,C
A,-0.02885563,97.15567179855366,B
D,-0.0005149059,99.94852266412931,D
B,-0.07703641,92.58561425706388,B
B,-0.00030817188,99.96918756000764,B
D,-0.19522697,82.26479204663964,D
D,-0.026387382,97.39577228303344,D
C,-0.15456608,85.67868737948268,A
A,-0.07606337,92.67574760772675,C
D,-0.00010413921,99.98958662122993,D
A,-1.525569,21.749726570580133,A
B,-0.0011442647,99.88563897212177,B
A,-0.002749719,99.72540580145868,C
B,-0.36700827,69.28039155323188,C
C,-0.00016194198,99.98380711318946,C
A,-1.3847642,25.038283310344088,C
B,-0.123631775,88.37051833205935,C
A,-0.84244066,43.0658149588736,A
A,-0.0004546255,99.95454778265137,A
B,-4.4894987e-05,99.9955106020765,B
A,-0.02376319,97.65169313535496,A
B,-0.030976571,96.9498287185311,C
A,-1.6298481,19.5959338089735,C
B,-0.005357906,99.4656421977612,B
C,-0.5769797,56.15919839307426,D
A,-0.17586823,83.87284953096598,C
D,-0.04450706,95.64688473997211,D
B,-0.94916815,38.706286781942026,B
C,-7.9940866e-05,99.99200623291858,C
D,-6.515961e-05,99.99348425128413,D
A,-0.1884267,82.82612127605135,D
A,-3.9530823e-05,99.99604699583327,A
B,-0.0060023866,99.40155917334931,B
A,-0.0045398925,99.54703972346368,A
B,-0.00010032469,99.98996803423535,B
D,-0.0061888914,99.38302203412246,C
B,-0.35769942,69.92832339746201,C
B,-0.41751242,65.86833109505105,A
A,-0.06927405,93.30709369463298,B
C,-0.02545857,97.48627666935276,C
A,-0.021856396,97.83807243490955,B
B,-0.6328362,53.108340420951215,B
D,-0.05689947,94.46890341816432,D
A,-0.09982344,90.49971902347626,A
B,-0.99551404,36.95334407435862,C
C,-0.87275577,41.779860449170144,D
A,-0.31639135,72.87741885740037,B
A,-1.7705061,17.024680511039357,A
A,-5.550411e-05,99.99444974303246,A
C,-0.20935315,81.11087420065354,D
A,-0.024591,97.57088953688834,A
B,-0.1205968,88.63912805164408,B
C,-0.016204104,98.39264762299639,B
D,-0.091761164,91.2323019107099,C
A,-0.22967204,79.47942204774104,A
B,-0.0011435532,99.88571004077917,D
D,-0.34913498,70.5297922730932,D
A,-0.0005362324,99.94639113468983,A
B,-3.9054008e-05,99.99609467545977,B
D,-0.028732507,97.1676346327674,D
C,-0.13345341,87.50682374570907,D
B,-2.7949228,6.111959258300895,B
C,-0.0003861054,99.96139691290976,C
B,-1.0284615,35.75566385093153,C
D,-0.00013202553,99.98679831849867,D
C,-0.0057443874,99.4272080046415,C
C,-0.028390054,97.20091567902213,C
A,-0.0003418992,99.9658159240871,A
B,-5.1928004e-05,99.99480733442354,B
D,-0.0018930567,99.81087340016899,D
B,-0.00017672323,99.98232923846302,B
A,-3.9769227e-05,99.99602315637853,A
C,-0.00022511258,99.97749127559356,C
C,-0.00048584584,99.95142721639787,C
C,-0.9711322,37.86540831648711,D
C,-0.005150147,99.48630922692489,D
A,-0.00014776041,99.98522505060318,A
B,-0.014193242,98.59070072116867,B
D,-0.0062962263,99.37235533985525,B
C,-0.00030864868,99.96913989471037,C
C,-0.00012368128,99.98763263682142,C
C,-4.894791e-05,99.99510532879295,C
C,-0.00029732802,99.97027161775952,C
A,-1.1754873,30.866852885953943,A
D,-3.7265952e-05,99.9962734742367,D
B,-0.002113501,99.78887308706081,B
B,-0.0017223073,99.82791750200921,B
B,-0.20474696,81.48534808511842,C
D,-0.6310301,53.20434606638609,D
B,-0.00208995,99.79122324248502,B
A,-0.030849895,96.96211071293438,C
B,-0.00028195442,99.97180853254119,D
B,-0.10854775,89.71360555475391,B
A,-0.0040244954,99.59835920287016,A
A,-0.00033832307,99.96617341547962,A
B,-0.14573555,86.43862599088308,D
C,-0.41036236,66.34098133966394,A
A,-0.8831677,41.34710826895395,C
D,-0.014293377,98.58082883562085,D
A,-0.25145137,77.76712748443296,A
D,-4.7755875e-05,99.99522452652937,D
A,-0.0021601373,99.78421941175479,B
C,-5.3000836e-05,99.99470005685195,C
A,-0.06442988,93.76018565992811,B
D,-0.10398314,90.1240492207811,D
B,-0.00034309123,99.96569676190657,B
C,-0.43601632,64.66071732202627,A
D,-0.0012316576,99.87691005789175,D
C,-1.7931615,16.64331586023387,C
D,-0.09864054,90.60683448205698,D
C,-0.045703053,95.53256011470457,B
C,-0.0042390237,99.57699482790103,C
A,-0.00035381588,99.9646246705457,A
A,-0.13236828,87.60183156395446,D
D,-0.0002488231,99.97512078539002,D
D,-0.3064779,73.60347843683525,D
B,-0.00036715568,99.96329117133985,B
D,-1.3110229,26.954419856054816,D
A,-0.016069679,98.40587494367448,A
C,-0.015959056,98.41676149891897,C
C,-0.024459785,97.58369314115303,B
D,-0.00049798633,99.95021376446124,D
C,-0.0010187561,99.89817626558188,C
C,-0.00036918215,99.96308859893443,C
C,-1.0115935,36.36390588021624,A
B,-0.18116607,83.42967955216825,D
C,-0.71590346,48.875034587997426,C
B,-1.1265721,32.414248219329025,D
A,-0.01378828,98.6306342937581,B
B,-0.6979702,49.75942963211356,D
A,-0.42090994,65.64492185637096,C
D,-2.40807,8.998880547493396,D
D,-0.00012237004,99.9877637446908,D
C,-0.0039274874,99.60802150915264,C
D,-0.9979319,36.8641039903449,B
C,-0.64210206,52.61851878763009,B
A,-0.14196192,86.7654296132432,A
B,-4.2391708e-05,99.99576091905158,B
B,-0.7858015,45.57542683116856,C
C,-3.220921,3.991827659255397,A
A,-7.696077e-05,99.99230421914041,A
A,-0.060311213,94.1471489820338,D
C,-0.000111291425,99.98887147676609,C
D,-0.00015347853,99.9846533247227,D
D,-6.134509e-05,99.99386567915715,D
C,-1.3636817,25.57175663457214,A
A,-1.5196996,21.877759787234126,B
B,-0.07284803,92.97421121989858,D
D,-0.0002223709,99.9777653822576,D
B,-0.043618713,95.73189011463475,D
D,-0.046793297,95.42846307013508,D
C,-0.0004225707,99.95775185704234,C
C,-1.3712701,25.37844231735583,B
A,-0.021156467,97.90657611016863,A
D,-6.742448e-05,99.99325777929792,D
B,-1.4704306,22.982650058571647,B
D,-0.00011820524,99.98818017459641,D
