prompt,answer
"Question: Which of the following questions best frames the nature-nurture controversy?

A) To what degree do external conditioning stimuli override individual loci of focus in regard to human behavior?
B) To what degree do inborn biological processes versus environmental events determine human behavior?
C) To what degree is human behavior a result of free will versus determinism?
D) To what degree does the human capacity to nurture its young parallel other species in nature?

Choose the best option.",B
"Question: According to social learning theory, gender identity results primarily from

A) chromosomal differences in the sex chromosomes and hormones secreted during prenatal development
B) resolution of the Oedipal complex resulting in identification with the same-sex parent
C) consistent reinforcement of gender-appropriate behaviors and punishment of gender-inappropriate behaviors
D) observation and imitation of significant role models

Choose the best option.",D
"Question: In the nature versus nurture debate, nature is most closely associated with

A) temperament.
B) learning.
C) culture.
D) environment.

Choose the best option.",A
"Question: Tests that have been pretested with a sample of the population for whom the test is intended and have a uniform set of instructions and administration procedures are

A) valid
B) standardized
C) fair
D) reliable

Choose the best option.",B
"Question: To save the expense of purchasing a new test form, a chief school administrator asks a certified school psychologist to administer a six-year-old form of an achievement test that agreed with the curriculum of the school district at that time. Considering the situation and the Principles for Professional Ethics of the National Association of School Psychologists' (NASP) the school psychologist should

A) administer the outdated form but use new norms
B) ask that at least a few copies of the new form be administered for comparison
C) insist on administering only the most recent form of the test
D) recommend that the assessment be canceled

Choose the best option.",C
"Question: If arrested for committing a crime, who of the following would be most likely to be declared legally insane?

A) Clara, who suffers symptoms of zoophobia
B) Don, who has symptoms of hypochondriasis
C) Brett, who has been diagnosed with obsessive-compulsive disorder
D) Aaron, who suffers symptoms of disorganized schizophrenia

Choose the best option.",D
"Question: What is the first step in any example of classical conditioning?

A) Following a response with a reinforcement or a punishment
B) Reinforcing an organism for a behavior similar to the desired behavior
C) Rewarding a behavior with an unconditioned stimulus, such as food
D) Pairing an unconditioned stimulus with a conditioned stimulus

Choose the best option.",D
"Question: Which of the following accurately states the order of the transmission of visual information?

A) Optic nerve; ganglion cells; bipolar cells; rods and cones
B) Rods and cones; retina; optic nerve; ganglion cells
C) Bipolar cells; ganglion cells; fovea; optic nerve
D) Rods and cones; bipolar cells; ganglion cells; optic nerve

Choose the best option.",D
"Question: As a result of an accident, Abdul lost sight in his right eye. To judge the distance of vehicles when he is driving, Abdul is able to rely on cues of

A) III only
B) II only
C) I only
D) I and II only

Choose the best option.",D
"Question: Certain cross-cultural studies have suggested that six facial expressions are recognized by people of virtually every culture. Which of the following correctly lists these expressions?

A) Happiness, sadness, anger, loathing, lust, and surprise
B) Happiness, sadness, indifference, fright, surprise, and dislike
C) Happiness, sadness, desire, repulsion, fear, and surprise
D) Happiness, sadness, fear, anger, surprise, and disgust

Choose the best option.",D
"Question: The brainstem is comprised of the

A) right and left hemispheres.
B) cerebellum and cerebrum.
C) hindbrain and midbrain.
D) forebrain and RAS.

Choose the best option.",C
"Question: An artist doing a pencil drawing could use which of the following techniques to add depth to her or his drawing?

A) convergence
B) closure
C) linear perspective
D) retinal disparity

Choose the best option.",C
"Question: A musician's ability to make a distinction between two very similar pitches depends on which of the following concepts?

A) absolute threshold
B) difference threshold
C) signal detection theory
D) bottom-up processing

Choose the best option.",B
"Question: When Antoinette comes home to her apartment, people suddenly jump out towards her. Her heart begins to race and she shrieks. Once she recognizes that it is her friends throwing a surprise party, rather than ninjas, her heart continues to race, but she experiences happiness. Which theory of emotions best explains this fact?

A) Cannon-Bard
B) Schachter-Singer
C) James-Lange
D) Erikson-Balint

Choose the best option.",B
"Question: Studying a few subjects in great depth to investigate a rare condition is known as

A) an experiment
B) correlational research
C) naturalistic observation
D) a case study

Choose the best option.",D
"Question: Which theory of emotion are cognitive psychologists most likely to support?

A) two-factor theory
B) James-Lange theory
C) thalamic theory
D) social facilitation theory

Choose the best option.",A
"Question: Narcotics work because they are chemically very similar to

A) GABA
B) hormones
C) secretions
D) endorphins

Choose the best option.",D
"Question: Which of the following contributes most directly to people's exaggerated perceptions of the likelihood of air travel disasters, nuclear power accidents, and terrorist violence?

A) overconfidence
B) the framing effect
C) belief perseverance
D) the availability heuristic

Choose the best option.",D
"Question: Cognitivists claim that classical conditioning results from

A) an association between the unconditioned stimulus and the conditioned stimulus
B) an association between the unconditioned stimulus and the unconditioned response
C) an expectation of what is coming following the conditioned stimulus
D) an association between the conditioned stimulus and the unconditioned response

Choose the best option.",C
"Question: A doctor suspects that her patient's language processing area is in the right hemisphere. This would most likely be corroborated by the use of

A) CAT
B) PET
C) MMPI
D) MRI

Choose the best option.",B
"Question: Mechanical energy is transduced to electrochemical energy by

A) rods and cones
B) glandular effectors
C) pressure receptors
D) muscular effectors

Choose the best option.",C
"Question: David collected data on 15 research participants. Their scores were: 42, 38, 14, 13, 12, 12, 11, 11, 11, 10, 10, 10, 9, 9, 9. Which of the following statistics best reflects the central tendency of this data set?

A) standard deviation
B) correlation coefficient
C) mode
D) median

Choose the best option.",D
"Question: The smallest units of meaning in a language are

A) phonemes
B) phenotypes
C) semantics
D) morphemes

Choose the best option.",D
"Question: After a neuron has fired,

A) an action potential occurs
B) a resting potential returns
C) hyperpolarization results
D) a graded potential is formed

Choose the best option.",A
"Question: The rules that govern the placement of words and phrases in a sentence are called

A) syntax
B) grammar
C) semantics
D) phonemes

Choose the best option.",A
"Question: Which schedule of reinforcement is followed by Soledad, who answers every e-mail message her friend sends?

A) fixed interval
B) continuous
C) variable ratio
D) fixed ratio

Choose the best option.",B
"Question: Learned helplessness is an example of the power of

A) expectation
B) classical conditioning
C) positive reinforcement
D) negative reinforcement

Choose the best option.",A
"Question: After Suzy decided to go to the prom with Dylan, Max was unconsciously furious. Max then channeled all his energies into his artwork. Which defense mechanism is Max using?

A) sublimation
B) repression
C) displacement
D) rationalization

Choose the best option.",A
"Question: Kohler's studies with apes are seen as demonstrating

A) the apes' ability to communicate.
B) latent learning in primates.
C) that apes are able to use objects from their natural environment as tools.
D) that learning can occur via insight.

Choose the best option.",D
"Question: The role of the outer ear is to

A) transduce sound waves to stimulate the ossicles
B) protect the eardrum while it transduces sound
C) collect and focus sounds from the air
D) conduct sound by exciting the cilia in the inner ear

Choose the best option.",C
"Question: What would Piaget test in order to determine whether a child is in the pre-operational or concrete operational stage of cognitive development?

A) attachment
B) hypothesis testing
C) concepts of conservation
D) object permanence

Choose the best option.",C
"Question: While driving to school, Elise hears about a concert ticket giveaway on the radio. She has to be the seventh caller to win. While pulling over so that she can call in, she repeats the number to herself several times. Elise was using which of the following to remember the phone number?

A) Chunking
B) Iconic memory
C) Elaborative rehearsal
D) Maintenance rehearsal

Choose the best option.",D
"Question: Which of the following brain structures is most centrally involved in hunger motivation?

A) hypothalamus
B) medulla
C) amygdala
D) cerebellum

Choose the best option.",A
"Question: You are given four lists of words to learn: 1, 2, 3, and 4. You must learn list 1, then list 2, etc. Which list(s) would cause proactive interference for remembering list 2?

A) list 1 only
B) list 4 only
C) lists 3 and 4 only
D) list 3 only

Choose the best option.",A
"Question: The Whorfian hypothesis of linguistic relativity helps explain why

A) phonemes are not interchangeable with morphemes
B) parents use a high-pitched voice when speaking to infants
C) cultures have developed different languages
D) Eskimos have many words relating to snow

Choose the best option.",D
"Question: The semicircular canals of the inner ear are important for helping a person to maintain

A) tone quality
B) balance
C) melatonin
D) olfaction

Choose the best option.",B
"Question: Sherif's Robbers Cave study indicated that which of the following principles best helps reduce tensions between groups?

A) diffusion of responsibility
B) deindividuation
C) group polarization
D) superordinate goals

Choose the best option.",D
"Question: Grounding a child for two weeks after the child has misbehaved is an example of

A) compliance learning
B) negative punishment
C) avoidant attachment
D) negative reinforcement

Choose the best option.",B
"Question: After watching cartoons in which characters hit, punch, and kick other characters, nursery school students engage in more aggressive behavior than after watching Barney. This observation best supports

A) psychoanalytic theory
B) social learning theory
C) humanistic theory
D) psychodynamic theory

Choose the best option.",B
"Question: During cooperative learning, all of the students in Group A members initially were opposed to the death penalty, whereas two of the students in Group B members were opposed to the death penalty and two were in favor of the death penalty. According to research, after an intense discussion within each group about capital punishment, we would expect

A) Group A members would moderate their positions, but Group B members would retain their original positions
B) Group A members would retain their original positions, but Group B members would moderate their positions
C) Group A would become more firmly entrenched, while Group B members would moderate their positions
D) both groups would moderate their positions

Choose the best option.",C
"Question: Withdrawal symptoms are most directly caused by which of the following processes?

A) tolerance
B) dissociation
C) role theory
D) activation-synthesis

Choose the best option.",A
"Question: Today Susan took a pill for her allergy that raised her blood pressure, caused her heart to beat faster, and raised her body temperature. Now caught in traffic, she feels angry. Yesterday, when she took the pill, she was with her husband. When her blood pressure rose, her heart speeded up, she got hotter, and she felt amorous. This description exemplifies

A) James-Lange theory
B) Cannon-Bard theory
C) two-factor theory
D) the adaptation-level phenomenon

Choose the best option.",C
"Question: Children develop internal representational systems that allow them verbally to describe people, events, and feelings during which of Piaget's stages of cognitive development?

A) Symbolic
B) Sensorimotor
C) Concrete operational
D) Preoperational

Choose the best option.",D
"Question: Chantal says that her mother is domineering and overbearing. All of Chantal's friends agree that she is the one that has these characteristics, not her mother. Freud would suggest that Chantal's behavior exemplifies which of the following defense mechanisms?

A) Projection
B) Regression
C) Displacement
D) Repression

Choose the best option.",A
"Question: Which of the following terms describes the behavioral component of negative attitudes toward particular groups?

A) Bias
B) Conditioning
C) Discrimination
D) Catharsis

Choose the best option.",C
"Question: A neutral stimulus that signals an unconditioned stimulus begins to produce a response that anticipates and prepares for the unconditioned stimulus during

A) acquisition trials
B) generalization
C) spontaneous recovery
D) extinction trials

Choose the best option.",A
"Question: Which of the following is the term used to describe a number of psychotic disorders that involve disturbances in nearly every dimension of human psychology including thought, perception, behavior, and communication?

A) Depression
B) Schizophrenia
C) Dissociative disorder
D) Intellectual disabilities

Choose the best option.",B
"Question: A severely overweight rat would most likely result from lesioning of the

A) amygdala
B) hippocampus
C) thalamus
D) hypothalamus

Choose the best option.",D
"Question: Coach Perry is training Lana to be the kindergarten soccer team's goalie. Coach Perry starts by rolling the ball to Lana slowly so she can stop it; he gradually begins to roll the ball faster and to different parts of the goal, all the while praising her successful attempts. The technique Coach Perry is using is called

A) the law of effect.
B) second-order conditioning.
C) shaping.
D) the partial reinforcement effect.

Choose the best option.",C
"Question: Turning up the volume on a music player changes which aspect of sound?

A) frequency of the wave
B) transduction of the tone
C) pitch of the tone
D) amplitude of the wave

Choose the best option.",D
"Question: The gland sometimes referred to as the ""master gland,"" which regulates much of the action of the other endocrine glands is called the

A) adrenal gland
B) pancreas
C) pituitary gland
D) thyroid gland

Choose the best option.",C
"Question: Which psychological perspective was most popular at the turn of the twentieth century in Western Europe?

A) psychoanalytic
B) behaviorist
C) evolutionary
D) neuroscience

Choose the best option.",A
"Question: The most common form of Down syndrome results during sex cell formation and fertilization from

A) loss of a chromosome
B) failure of the separation of XX
C) three copies of chromosome 19
D) three copies of chromosome 21

Choose the best option.",D
"Question: Odette is nearing her 70th birthday. Over the last year, she has suffered a loss of appetite and began to experience difficulty sleeping. She has lost interest in her favorite pastimes, gardening and bridge. Odette is most likely to be diagnosed as having

A) major depressive disorder.
B) Alzheimer's disease.
C) insomnia and bulimia.
D) seasonal affective disorder.

Choose the best option.",A
"Question: What is the principal tool used in all forms of psychotherapy?

A) biomedical/cognitive treatments
B) cognitive/behavioral interventions
C) talking to a patient
D) somatic therapies

Choose the best option.",C
"Question: In Pavlov's conditioning of dogs, the point at which the dogs salivated at the sound of the tone without the food being present is referred to as

A) an unconditioned stimulus
B) generalization
C) acquisition
D) discrimination

Choose the best option.",C
"Question: According to humanistic psychologists, psychological disorders are most likely caused by

A) learned associations.
B) neurochemical imbalances.
C) unfulfilled needs.
D) unhealthy attributional styles.

Choose the best option.",C
"Question: According to the Gestalt organizing principles of perception, when you look at, ""i n car n a t e,"" you tend to notice the word car rather than in, nate, at, or ate, because of

A) similarity
B) continuity
C) proximity
D) the phi phenomenon

Choose the best option.",C
"Question: Which social psychological principle best explains prejudice?

A) collectivism
B) in-group bias
C) self-serving bias
D) individualism

Choose the best option.",B
"Question: One month before finals, Conrad makes a study schedule and begins to review his notes. Two weeks before finals, Conrad is studying for hours each day to prepare. Right after finals at the start of summer vacation, Conrad comes down with the flu. Which of the following theories best explains this chain of events?

A) Festinger's cognitive dissonance theory
B) Yerkes-Dodson law
C) Selye's general adaptation syndrome
D) Thorndike's law of effect

Choose the best option.",C
"Question: Endorphins are chemicals that

A) cannot cross the blood-brain barrier
B) elevate mood and reduce pain
C) increase alertness and reduce drowsiness
D) lower or raise the threshold for the firing of neurons

Choose the best option.",B
"Question: A therapist used the Rorschach inkblot test to help him analyze his patient's problems. He was most likely a

A) psychoanalyst
B) behavioral psychologist
C) certified clinical social worker
D) person-centered therapist

Choose the best option.",A
"Question: People who have previously not gotten along are often able to put aside their differences in the face of a mutual crisis. Their need to work together is often referred to as a(n)

A) alliance formation
B) subordinate goal
C) communal goal
D) superordinate goal

Choose the best option.",D
"Question: Abraham Maslow's hierarachy of needs theorizes that each person is motivated by what?

A) primary (physical) and secondary (emotional) needs
B) desire to achieve in the eyes of others
C) satisfying needs from the next step in the hierarchy
D) homeostasis needs determined by our inner self

Choose the best option.",C
"Question: Sanja hears a sound that she recognizes as the front door being shut. In order for her to detect the sound and process it so that she knows what it is, Sanja's ear funnels the sound waves to the inner ear in order to stimulate the cilia of the inner ear. This is a critical step in the process of

A) auditory transduction
B) olfactory perception
C) decibel cognition
D) sensory interaction

Choose the best option.",A
"Question: Which of the following is a secondary reinforcer?

A) sex
B) food
C) money
D) water

Choose the best option.",C
"Question: Which of the following kinds of personality theorists is the most likely to use a projective test?

A) social-cognitive
B) humanist
C) behaviorist
D) psychoanalyst

Choose the best option.",D
"Question: Antonia has a cat. The first time she sees a rabbit, she calls it a cat. Her mistake is due to the process of

A) generalization.
B) assimilation.
C) accommodation.
D) discrimination.

Choose the best option.",B
"Question: Which sentence most accurately describes how neurons communicate?

A) Chemicals travel from one neuron to another, influencing whether a neuron will fire or not.
B) Neurons communicate through physical contact between dendrites of one cell and the next cell.
C) Neurons send messages up the spinal cord to the cerebral cortex through neural reflexes.
D) Electricity passes between neurons, which carries messages between one neuron and another.

Choose the best option.",A
"Question: Aaron Beck's negative triad of beliefs, which explains the cycle of depression by examining negative thoughts about self and the world, exemplifies what type of therapy?

A) Behavioral
B) Psychoanalytic
C) Cognitive
D) Humanistic

Choose the best option.",C
"Question: According to Sigmund Freud, what is the dominant factor determining our personality traits?

A) unconscious conflicts
B) genetic and nutritional factors
C) parenting styles
D) secondary drives and needs

Choose the best option.",A
"Question: A recent comparison of the intelligence scores of Asian Americans and African Americans on the Stanford-Binet showed that

A) I, II, and III
B) II only
C) III only
D) I only

Choose the best option.",A
"Question: Emotional, cognitive, and behavioral tendencies that constitute underlying personality dimensions on which individuals vary are referred to as

A) tenets
B) temperaments
C) traits
D) moods

Choose the best option.",C
"Question: Someone with brain damage who has difficulty making the muscle movements needed to produce accurate speech might have damage to which area of the brain?

A) hippocampus
B) Wernicke's area
C) Broca's area
D) amygdala

Choose the best option.",C
"Question: Lynda is a confident, capable woman who takes responsibility for her own actions. Lynda has a(n)

A) internal locus of control
B) manic coping strategy
C) external locus of control
D) discriminative expectancy

Choose the best option.",A
"Question: In a sleep study, a researcher observes that the participant's eyes are beginning to dart as if he were watching a sporting event. The researcher notes that the participant has entered

A) stage 3 sleep
B) beta sleep
C) NREM sleep
D) REM sleep

Choose the best option.",D
"Question: Which of the following perspectives is most concerned with self-esteem and actualizing one's potential?

A) cognitive
B) psychodynamic
C) humanistic
D) behavioral

Choose the best option.",C
"Question: What kind of symptom is common among all the somatoform disorders?

A) experiencing a physical problem without a physical cause
B) disconnection from reality and delusions related to personal identity
C) maladaptive ways of behaving that prevent a person from accomplishing goals
D) inappropriate affect

Choose the best option.",A
"Question: Which of the following was an important technique used by Abraham Maslow and the humanistic psychologists during therapy?

A) factor analysis
B) defense mechanisms
C) unconditional positive regard
D) somatotype theory

Choose the best option.",C
"Question: The myelin sheath that covers the axons of most neurons serves to do which of the following?

A) Maintain the amount of neurotransmitter needed to create an action potential
B) Decrease the amount of information a dendrite can convey in one firing
C) Increase the speed with which messages can be transmitted
D) Increase the number of messages a dendrite can receive

Choose the best option.",C
"Question: A study designed to investigate the friendship patterns of abused children was conducted by filming the interactions of the children and later having three raters view the footage and rate each child's pattern of behavior on a conflictual-behavior scale with values ranging from ""constant conflict"" to ""minimal conflict."" Which of the following kinds of reliability is most critical to this study, given the methodology used to measure the variables?

A) Alternate-forms reliability
B) Test-retest reliability
C) Inter-rater reliability
D) Coefficient-alpha reliability

Choose the best option.",C
"Question: Students diagnosed with attention deficit hyperactivity disorder (ADHD) are four to nine times more likely to be

A) females than males
B) Caucasian children than African American children
C) males than females
D) children than adults

Choose the best option.",C
"Question: According to Erikson, a young adult's developmental crisis centers around

A) industry vs. inferiority
B) autonomy vs. shame and guilt
C) intimacy vs. isolation
D) identity vs. role confusion

Choose the best option.",C
"Question: Psychoactive substances are drugs that alter consciousness by

A) imitating the behaviors of various pheromones
B) increasing an individual's hypnotic susceptibility
C) facilitating or inhibiting neural transmission at the synapse
D) inducing the secretion of excitatory hormones into the bloodstream

Choose the best option.",C
"Question: Two ""cognitive shortcuts"" that can lead to errors in information processing are

A) prototypic development and fuzzy concept development
B) the representativeness heuristic and the availability heuristic
C) inductive reasoning and deductive reasoning
D) morphemic processing and phonemic processing

Choose the best option.",B
"Question: Which of the following best states a conclusion of Stanley Milgram's study of obedience?

A) When an authority figure is present, people are more likely to obey orders than to question the wisdom of the orders.
B) When faced with a difficult decision, people are more likely to follow the opinions of the crowd than to diverge from those opinions.
C) When asked to inflict pain on others, people are likely to inflict mild amounts of pain without remorse.
D) When challenged to commit a crime, people will most often refuse if they are not coerced, but will agree if an authority figure coerces them.

Choose the best option.",A
"Question: Which of the following is an example of a result of operant conditioning?

A) Milo starts at the sound of a buzzer because it sounds very similar to the alarm clock that wakes him every morning.
B) Ashmed speaks louder than usual when he talks to his mother on the phone because she is hard of hearing.
C) Paula is promoted to vice president of her company and vows to not lose touch with her employees.
D) Rebecca cancels her credit card to avoid paying the annual fee but plans to reinstate it in the new year.

Choose the best option.",B
"Question: Which of the following is a strategy that the National Association of School Psychologists (NASP) recommends as a best practice for improving school safety?

A) Implementing a strict student code of conduct, such as a zero-tolerance policy
B) Creating a school safety and response team
C) Communicating to parents that the school environment is safe
D) Expelling a student immediately after a minor disciplinary infraction

Choose the best option.",B
"Question: According to Elisabeth Kubler-Ross, the first reaction of a person faced with a terminal illness is

A) denial
B) anger
C) acceptance
D) bargaining

Choose the best option.",A
"Question: Which part of the brain was thought to play the most important role in the Cannon-Bard theory of emotion?

A) thalamus
B) medulla
C) hippocampus
D) association areas

Choose the best option.",A
"Question: Jacob cries uncontrollably every time his mother takes him down the candy isle in the supermarket and refuses to let him buy anything. Eventually, Jacob's mother gives in and lets him choose one candy item to buy if he stops crying. Jacob's crying behavior is __________________ by his mother.

A) reinforced
B) punished
C) extinguished
D) associated

Choose the best option.",A
"Question: Research reveals that the most critical factor in Type A behavior associated with heart disease is

A) conscientiousness
B) anger
C) competitiveness
D) sense of time urgency

Choose the best option.",B
"Question: Which of the following represents the correct order of auditory transmission from the time the sound is first heard to when it is processed in the brain?

A) Oval window→ cochlea→ tympanic membrane→ auditory nerve→ auditory canal
B) Tympanic membrane→ oval window→ cochlea→ auditory nerve→ auditory canal
C) Auditory canal→ ossicles→ oval window→ cochlea→ auditory nerve
D) Auditory canal→ auditory nerve→ cochlea→ tympanic membrane→ ossicles

Choose the best option.",C
"Question: Research has shown that people who read a job description written only with male pronouns (e.g., he, his) are more likely to think of an employee as male than people who read a description that uses gender-neutral language (e.g., he or she). This finding is most closely linked to

A) the social role hypothesis.
B) modeling.
C) gender schema theory.
D) the linguistic relativity hypothesis.

Choose the best option.",D
"Question: In daylight, objects that reflect all wavelengths of light appear

A) dull
B) ultraviolet
C) white
D) black

Choose the best option.",C
"Question: Which of the following neurotransmitters is most explicitly associated with the experience of pleasure?

A) GABA
B) Acetylcholine
C) Serotonin
D) Dopamine

Choose the best option.",D
"Question: The rooting reflex is characterized by neonates

A) turning their heads toward stimuli when touched on their cheeks
B) grasping objects that press against their palms
C) withdrawing from painful stimuli
D) drawing up legs and arching their backs in response to sudden noises

Choose the best option.",A
"Question: In a code-based phonic approach to early reading instruction, first-grade students are taught the sounds of the letters b, a, s, and g. According to the theory underlying this approach, which of the following will be most effective as the first sentence for the students to read?

A) A dog bit Ann.
B) Sally was happy.
C) Bob ate a snack.
D) Gail has a bag.

Choose the best option.",D
"Question: According to Erikson, those who look back at the end of their lives with regrets and the feeling that their lives have lacked fulfillment evidence unsuccessful resolution of the challenge of

A) generativity versus stagnation
B) integrity versus despair
C) identity versus role confusion
D) intimacy versus isolation

Choose the best option.",B
"Question: When first born, humans' dominant sense is

A) taste.
B) touch.
C) hearing.
D) smell.

Choose the best option.",C
"Question: Light enters the eye through an opening in the

A) lens.
B) retina.
C) iris.
D) blind spot.

Choose the best option.",C
"Question: Information from the optic nerve is initially processed in what part of the brain?

A) hypothalamus
B) hippocampus
C) thalamus
D) occipital lobe

Choose the best option.",C
"Question: According to activation-synthesis theory,

A) happiness depends on comparing one's present circumstances with one's past circumstances
B) dreams result from the mind's attempt to make sense of random neural activity from the brainstem
C) the brain counteracts a strong positive emotion by evoking a negative emotion
D) particular facial expressions induce particular emotional experiences

Choose the best option.",B
"Question: Which of the following best summarizes why people tend to stay in a slightly elevated state of arousal after a crisis has occurred?

A) Their neurons continue to keep the body in an alert state.
B) Their neurons remain in a state of graded potentiality even after they have fired.
C) Their adrenal glands continue to secrete epinephrine even after the crisis is over.
D) Their bloodstream continues to contain elevated levels of adrenaline.

Choose the best option.",D
"Question: According to Kohlberg, in order to reason at the postconventional level, people must

A) be generous.
B) be able to take another person's perspective.
C) have had a successful resolution of the integrity versus despair stage.
D) believe in God.

Choose the best option.",B
"Question: Which of the following is true regarding lifelong learning and ongoing professional development of school psychologists?

A) A degree in another field should be pursued.
B) A formal professional development plan should be made and updated annually.
C) Textbooks from graduate school should be reread annually.
D) A graduate education program should offer adequate preparation for professional practice, so no further training will be needed.

Choose the best option.",B
"Question: The adaptive response of a six-month-old child who shows distress when an attachment figure leaves is known as

A) attachment anxiety
B) separation anxiety
C) reactive attachment disorder
D) object permanence

Choose the best option.",B
"Question: Shafi cited Tony's and David's 100% math test scores in providing evidence that boys do better in math than girls. His failure to recognize that seven girls in the class earned 100% while only two boys earned that score best exemplifies

A) proactive interference
B) hindsight bias
C) functional fixedness
D) confirmation bias

Choose the best option.",D
"Question: Disorganized language like clang associations or neologisms is associated with

A) bipolar disorder.
B) autism spectrum disorder.
C) dissociative identity disorder.
D) schizophrenia.

Choose the best option.",D
"Question: According to Dr. William Sears, noted authority on infants and child-rearing, infant brain development is, in part, influenced by longer and more frequent periods of active sleeping and dreaming or

A) NREM sleep
B) delta sleep
C) stage 3 sleep
D) REM sleep

Choose the best option.",D
"Question: Which of the following would be most useful in understanding a neighbor's interpretation of a certain family's recent crisis as being due to extreme financial distress?

A) Attribution theory
B) Classical behaviorism
C) Hierarchy of needs
D) Reinforcement theory

Choose the best option.",A
"Question: Each of the following is a step taken by a therapist who is employing systematic desensitization EXCEPT

A) constructing a hierarchy of feared images
B) teaching the client to relax through techniques such as deep breathing
C) instructing the client to picture each fearful image while maintaining a relaxed state
D) helping the client experience the desired state of relaxation through hypnosis

Choose the best option.",D
"Question: Which one of the following best states Ivan Pavlov's accidental discovery?

A) While experimenting with cats, Pavlov discovered that if he placed a hungry cat inside a box and food outside the box, the cat could ""learn"" to press a lever to open the door of the box.
B) While experimenting with pigeons, Pavlov discovered that if he placed a pigeon in a box, he could condition it to recognize that if it pecked at a particular key, it would receive a food pellet.
C) While experimenting with rats, Pavlov discovered that if he repeatedly placed pellets of food in one side of a ""T-maze,"" the rats would automatically run to that side of the maze.
D) While experimenting with dogs, Pavlov discovered that once his dogs became accustomed to seeing and hearing the attendant who brought them food at mealtime, they would salivate in response to the sight and sound of the attendant.

Choose the best option.",D
"Question: Individuals in which of the following occupations will be potentially LEAST likely to be susceptible to health problems as a result of disrupted circadian rhythms?

A) Shift nurse
B) Flight attendant
C) College professor
D) Police officer

Choose the best option.",C
"Question: Objects that absorb light appear

A) white
B) bright
C) black
D) dark

Choose the best option.",D
"Question: Of the following, most children will develop which skill first?

A) write with a pencil
B) say a sentence
C) cut with a knife
D) clap their hands

Choose the best option.",D
"Question: The incidence of schizophrenia in the population is closest to

A) 1 in 10.
B) 1 in 1,000.
C) 1 in 10,000.
D) 1 in 100.

Choose the best option.",D
"Question: In general, the best presentation time between the conditioned stimulus and unconditioned stimulus to produce classical conditioning is

A) trace
B) simultaneous
C) delayed
D) backward

Choose the best option.",C
"Question: Ryan suffers from nearly constant, low-level arousal of his autonomic nervous system. Ryan is most likely to be classified as suffering from

A) obsessive-compulsive personality disorder.
B) hypochondriasis.
C) GAD.
D) major depressive disorder.

Choose the best option.",C
"Question: The pastry chef ordinarily makes 15 apple turnovers in 15 minutes, but when culinary arts students are watching him, he makes 20 apple turnovers in 15 minutes. This exemplifies

A) the bystander effect
B) foot-in-the-door phenomenon
C) social loafing
D) social facilitation

Choose the best option.",D
"Question: Seeing someone in line at the grocery store and remembering her or his name is an example of which kind of retrieval?

A) semantic
B) episodic
C) recognition
D) recall

Choose the best option.",D
"Question: Lizette and her family watch the sunset over the ocean. While walking home in the increasing darkness, Lizette notices that she can no longer distinguish the colors of objects. Which of the following best explains why Lizette cannot see color in dim light?

A) The receptive fields in the retina respond to the loss of light through light adaptation, the process of rapidly adjusting to a diminution of light.
B) Cones, which are specialized for black and white vision, require a small amount of light to be activated, whereas rods, which produce images in color, require greater amounts of light for vision.
C) Cones, which are specialized for color vision, require more light to be activated, whereas rods, which produce images in black, white, and gray, allow for vision in dim light.
D) Rods, which are specialized for color vision, require more light to be activated, whereas cones, which produce images in black, white, and gray, allow for vision in dim light.

Choose the best option.",C
"Question: After sending a decal to display on a window and greeting cards with its logo, a charity sent the same people envelopes requesting contributions. Many people send contributions. The charity is using a technique known as

A) proximity
B) foot-in-the-door phenomenon
C) the bystander effect
D) overcompensation

Choose the best option.",B
"Question: A piano teacher is helping a student learn a new piece. At first, she praises the student for playing correct notes. After the student begins to show proficiency with the notes, the teacher only praises the student when he adds the proper dynamics and interpretation to the segments he plays. The teacher's method of instruction is an example of which of the following types of training techniques?

A) Chaining
B) Shaping
C) Negative punishment
D) Negative reinforcement

Choose the best option.",B
"Question: According to the Gestalt theory of perception, being able to identify a three-sided object as being a triangle, even though it is partially blocked from view is an example of

A) similarity
B) closure
C) continuity
D) proximity

Choose the best option.",B
"Question: Which of the following would a researcher need to use to determine if the difference between the mean scores of experimental and control groups was significant?

A) inferential statistics
B) standard deviation
C) field experiment
D) descriptive statistics

Choose the best option.",A
"Question: What makes the psychoanalytic perspective different from the other psychological perspectives?

A) Psychoanalysis relies on the scientific method.
B) The research psychoanalysis is based on primarily involves people with psychological disorders.
C) Psychoanalysts focus on the unconscious mind.
D) The process of psychoanalysis takes a long time and is focused on individuals, not groups.

Choose the best option.",C
"Question: The driver of a car that has pulled up next to you at a red light turns up the volume on her radio. The increase in perceived sound that you experience is primarily due to

A) neurons firing more intensely
B) changing frequency of sound waves
C) more neurons firing more frequently
D) increased secretions by the pituitary gland

Choose the best option.",C
"Question: A comprehensive final examination in AP Psychology that consists of questions dealing solely with motivation and emotion, social psychology, and the biological basis of behavior units lacks

A) content validity
B) alternate-forms reliability
C) test–retest reliability
D) predictive validity

Choose the best option.",A
"Question: Menarche occurs at about age

A) 12 in females only
B) 12 in both sexes
C) 12 in males only
D) 12 in females and 14 in males

Choose the best option.",A
"Question: Milgram's obedience study was criticized based on what ethical grounds?

A) nonrandom sampling procedures
B) lack of informed consent
C) violation of anonymity
D) risk of psychological harm

Choose the best option.",D
